X,drugbank_id,drugbank_name,umls_cui_from_meddra,side_effect_name
110647,DB00780,PHENELZINE,C0231218,Malaise
110648,DB00780,PHENELZINE,C0338831,Mania
110649,DB00780,PHENELZINE,C0151772,Manic psychosis
110650,DB00780,PHENELZINE,C0220981,Metabolic acidosis
110651,DB00780,PHENELZINE,C0026837,Muscle rigidity
110652,DB00780,PHENELZINE,C0231530,Muscle twitching
110653,DB00780,PHENELZINE,C0027497,Nausea
110654,DB00780,PHENELZINE,C0027769,Nervousness
110655,DB00780,PHENELZINE,C0028084,Nightmare
110656,DB00780,PHENELZINE,C0028738,Nystagmus
110657,DB00780,PHENELZINE,C0013604,Oedema
110658,DB00780,PHENELZINE,C0020651,Orthostatic hypotension
110659,DB00780,PHENELZINE,C0030554,Paraesthesia
110660,DB00780,PHENELZINE,C0033774,Pruritus
110661,DB00780,PHENELZINE,C0033975,Psychotic disorder
110662,DB00780,PHENELZINE,C0015230,Rash
110663,DB00780,PHENELZINE,C0392185,Repetitive speech
110664,DB00780,PHENELZINE,C0036341,Schizophrenia
110665,DB00780,PHENELZINE,C0036974,Shock
110666,DB00780,PHENELZINE,C0851578,Sleep disorder
110667,DB00780,PHENELZINE,C0037317,Sleep disturbance
110668,DB00780,PHENELZINE,C2830004,Somnolence
110669,DB00780,PHENELZINE,C0038990,Sweating
110670,DB00780,PHENELZINE,C0039231,Tachycardia
110671,DB00780,PHENELZINE,C0231835,Tachypnoea
110672,DB00780,PHENELZINE,C0040822,Tremor
110673,DB00780,PHENELZINE,C0080274,Urinary retention
110674,DB00780,PHENELZINE,C0344232,Vision blurred
110675,DB00780,PHENELZINE,C0042963,Vomiting
110676,DB00780,PHENELZINE,C0043094,Weight increased
110677,DB00780,PHENELZINE,C0038587,Withdrawal syndrome
110678,DB01174,PHENOBARBITAL,C0233472,Affect lability
110679,DB01174,PHENOBARBITAL,C0085631,Agitation
110680,DB01174,PHENOBARBITAL,C0002888,Anaemia megaloblastic
110681,DB01174,PHENOBARBITAL,C0002994,Angioedema
110682,DB01174,PHENOBARBITAL,C0003467,Anxiety
110683,DB01174,PHENOBARBITAL,C0003578,Apnoea
110684,DB01174,PHENOBARBITAL,C0003862,Arthralgia
110685,DB01174,PHENOBARBITAL,C0857177,Arthritic pains
110686,DB01174,PHENOBARBITAL,C0004096,Asthma
110687,DB01174,PHENOBARBITAL,C0004134,Ataxia
110688,DB01174,PHENOBARBITAL,C0005758,Blister
110689,DB01174,PHENOBARBITAL,C0020672,Body temperature decreased
110690,DB01174,PHENOBARBITAL,C0015967,Body temperature increased
110691,DB01174,PHENOBARBITAL,C0428977,Bradycardia
110692,DB01174,PHENOBARBITAL,C0151559,CNS depression NOS
110693,DB01174,PHENOBARBITAL,C0009421,Coma
110694,DB01174,PHENOBARBITAL,C0009676,Confusional state
110695,DB01174,PHENOBARBITAL,C0000768,Congenital anomaly
110696,DB01174,PHENOBARBITAL,C0009806,Constipation
110697,DB01174,PHENOBARBITAL,C0011206,Delirium
110698,DB01174,PHENOBARBITAL,C0549249,Depressed level of consciousness
110699,DB01174,PHENOBARBITAL,C0011603,Dermatitis
110700,DB01174,PHENOBARBITAL,C0085932,Dermatitis bullous
110701,DB01174,PHENOBARBITAL,C0011606,Dermatitis exfoliative
110702,DB01174,PHENOBARBITAL,C0424605,Developmental delay
110703,DB01174,PHENOBARBITAL,C0012833,Dizziness
110704,DB01174,PHENOBARBITAL,C0013144,Drowsiness
110705,DB01174,PHENOBARBITAL,C0233459,Emotional disorder
110706,DB01174,PHENOBARBITAL,C0013985,Emotional disturbance NOS
110707,DB01174,PHENOBARBITAL,C0041834,Erythema
110708,DB01174,PHENOBARBITAL,C0014742,Erythema multiforme
110709,DB01174,PHENOBARBITAL,C0233571,Excitement
110710,DB01174,PHENOBARBITAL,C0015376,Extravasation
110711,DB01174,PHENOBARBITAL,C1443060,Feeling abnormal
110712,DB01174,PHENOBARBITAL,C0016412,Folate deficiency
110713,DB01174,PHENOBARBITAL,C0018524,Hallucination
110714,DB01174,PHENOBARBITAL,C0221100,Hangover
110715,DB01174,PHENOBARBITAL,C0018681,Headache
110716,DB01174,PHENOBARBITAL,C0019158,Hepatitis
110717,DB01174,PHENOBARBITAL,C0151763,Hepatocellular injury
110718,DB01174,PHENOBARBITAL,C0424295,Hyperkinesia
110719,DB01174,PHENOBARBITAL,C0020517,Hypersensitivity
110720,DB01174,PHENOBARBITAL,C0020598,Hypocalcaemia
110721,DB01174,PHENOBARBITAL,C0020649,Hypotension
110722,DB01174,PHENOBARBITAL,C0413252,Hypothermia
110723,DB01174,PHENOBARBITAL,C3203358,Hypoventilation
110724,DB01174,PHENOBARBITAL,C0242184,Hypoxia
110725,DB01174,PHENOBARBITAL,C0151735,Injection site reaction
110726,DB01174,PHENOBARBITAL,C0022107,Irritability
110727,DB01174,PHENOBARBITAL,C0023066,Laryngospasm
110728,DB01174,PHENOBARBITAL,C0023380,Lethargy
110729,DB01174,PHENOBARBITAL,C0160390,Liver injury
110730,DB01174,PHENOBARBITAL,C0013609,Localised oedema
110731,DB01174,PHENOBARBITAL,C0041657,Loss of consciousness
110732,DB01174,PHENOBARBITAL,C1306341,Mental disability
110733,DB01174,PHENOBARBITAL,C0085633,Mood swings
110734,DB01174,PHENOBARBITAL,C0948594,Musculoskeletal discomfort
110735,DB01174,PHENOBARBITAL,C0231528,Myalgia
110736,DB01174,PHENOBARBITAL,C0027497,Nausea
110737,DB01174,PHENOBARBITAL,C0027540,Necrosis
110738,DB01174,PHENOBARBITAL,C0027769,Nervousness
110739,DB01174,PHENOBARBITAL,C0028084,Nightmare
110740,DB01174,PHENOBARBITAL,C0028738,Nystagmus
110741,DB01174,PHENOBARBITAL,C0029442,Osteomalacia
110742,DB01174,PHENOBARBITAL,C0030193,Pain
110743,DB01174,PHENOBARBITAL,C0349231,Phobia
110744,DB01174,PHENOBARBITAL,C0855775,Pulmonary function test decreased
110745,DB01174,PHENOBARBITAL,C0015230,Rash
110746,DB01174,PHENOBARBITAL,C0035078,Renal failure
110747,DB01174,PHENOBARBITAL,C0235063,Respiratory depression
110748,DB01174,PHENOBARBITAL,C1145670,Respiratory failure
110749,DB01174,PHENOBARBITAL,C0036974,Shock
110750,DB01174,PHENOBARBITAL,C2830004,Somnolence
110751,DB01174,PHENOBARBITAL,C0038325,Stevens-Johnson syndrome
110752,DB01174,PHENOBARBITAL,C1760428,Suicidal behaviour
110753,DB01174,PHENOBARBITAL,C0424000,Suicidal ideation
110754,DB01174,PHENOBARBITAL,C0039070,Syncope
110755,DB01174,PHENOBARBITAL,C0233494,Tension
110756,DB01174,PHENOBARBITAL,C0233632,Thinking abnormal
110757,DB01174,PHENOBARBITAL,C0014518,Toxic epidermal necrolysis
110758,DB01174,PHENOBARBITAL,C0042109,Urticaria
110759,DB01174,PHENOBARBITAL,C0042571,Vertigo
110760,DB01174,PHENOBARBITAL,C0042880,Vitamin K deficiency
110761,DB01174,PHENOBARBITAL,C0042963,Vomiting
110762,DB00925,PHENOXYBENZAMINE,C0232487,Abdominal discomfort
110763,DB00925,PHENOXYBENZAMINE,C0004093,Asthenia
110764,DB00925,PHENOXYBENZAMINE,C0013144,Drowsiness
110765,DB00925,PHENOXYBENZAMINE,C0015672,Fatigue
110766,DB00925,PHENOXYBENZAMINE,C2697368,Gastrointestinal tract irritation
110767,DB00925,PHENOXYBENZAMINE,C0026205,Miosis
110768,DB00925,PHENOXYBENZAMINE,C0027424,Nasal congestion
110769,DB00925,PHENOXYBENZAMINE,C0020651,Orthostatic hypotension
110770,DB00925,PHENOXYBENZAMINE,C2830004,Somnolence
110771,DB00925,PHENOXYBENZAMINE,C0039231,Tachycardia
110772,DB00191,PHENTERMINE,C0000729,Abdominal cramps
110773,DB00191,PHENTERMINE,C0000737,Abdominal pain
110774,DB00191,PHENTERMINE,C0948089,Acute coronary syndrome
110775,DB00191,PHENTERMINE,C0085631,Agitation
110776,DB00191,PHENTERMINE,C0149526,Allergic urticaria
110777,DB00191,PHENTERMINE,C0002962,Angina pectoris
110778,DB00191,PHENTERMINE,C0004093,Asthenia
110779,DB00191,PHENTERMINE,C0018790,Cardiac arrest
110780,DB00191,PHENTERMINE,C0018801,Cardiac failure
110781,DB00191,PHENTERMINE,C0018824,Cardiac valve disease
110782,DB00191,PHENTERMINE,C0038454,Cerebrovascular accident
110783,DB00191,PHENTERMINE,C0008031,Chest pain
110784,DB00191,PHENTERMINE,C0009806,Constipation
110785,DB00191,PHENTERMINE,C0439857,Dependence
110786,DB00191,PHENTERMINE,C0011603,Dermatitis
110787,DB00191,PHENTERMINE,C0011991,Diarrhoea
110788,DB00191,PHENTERMINE,C0232459,Digestion impaired
110789,DB00191,PHENTERMINE,C0012833,Dizziness
110790,DB00191,PHENTERMINE,C0013146,Drug abuse
110791,DB00191,PHENTERMINE,C0043352,Dry mouth
110792,DB00191,PHENTERMINE,C0013395,Dyspepsia
110793,DB00191,PHENTERMINE,C0233477,Dysphoria
110794,DB00191,PHENTERMINE,C0231807,Dyspnoea exertional
110795,DB00191,PHENTERMINE,C0242350,Erectile dysfunction
110796,DB00191,PHENTERMINE,C0235146,Euphoric mood
110797,DB00191,PHENTERMINE,C0015672,Fatigue
110798,DB00191,PHENTERMINE,C0017178,Gastrointestinal disorder
110799,DB00191,PHENTERMINE,C0018524,Hallucination
110800,DB00191,PHENTERMINE,C0018681,Headache
110801,DB00191,PHENTERMINE,C0020538,Hypertension
110802,DB00191,PHENTERMINE,C0917801,Insomnia
110803,DB00191,PHENTERMINE,C0027051,Myocardial infarction
110804,DB00191,PHENTERMINE,C0027497,Nausea
110805,DB00191,PHENTERMINE,C0027769,Nervousness
110806,DB00191,PHENTERMINE,C0013604,Oedema
110807,DB00191,PHENTERMINE,C0030252,Palpitations
110808,DB00191,PHENTERMINE,C0232286,Precordial pain
110809,DB00191,PHENTERMINE,C0152171,Primary pulmonary hypertension
110810,DB00191,PHENTERMINE,C0033975,Psychotic disorder
110811,DB00191,PHENTERMINE,C0338614,Psychotic episode
110812,DB00191,PHENTERMINE,C2973725,Pulmonary arterial hypertension
110813,DB00191,PHENTERMINE,C0020542,Pulmonary hypertension
110814,DB00191,PHENTERMINE,C0015230,Rash
110815,DB00191,PHENTERMINE,C0039231,Tachycardia
110816,DB00191,PHENTERMINE,C0233494,Tension
110817,DB00191,PHENTERMINE,C0040822,Tremor
110818,DB00191,PHENTERMINE,C0042109,Urticaria
110819,DB00191,PHENTERMINE,C0042963,Vomiting
110820,DB00692,PHENTOLAMINE,C0000737,Abdominal pain
110821,DB00692,PHENTOLAMINE,C0232492,Abdominal pain upper
110822,DB00692,PHENTOLAMINE,C0948089,Acute coronary syndrome
110823,DB00692,PHENTOLAMINE,C0002962,Angina pectoris
110824,DB00692,PHENTOLAMINE,C0042373,Angiopathy
110825,DB00692,PHENTOLAMINE,C0003811,Arrhythmia
110826,DB00692,PHENTOLAMINE,C0004093,Asthenia
110827,DB00692,PHENTOLAMINE,C0497247,Blood pressure increased
110828,DB00692,PHENTOLAMINE,C0428977,Bradycardia
110829,DB00692,PHENTOLAMINE,C0018799,Cardiac disorder
110830,DB00692,PHENTOLAMINE,C0008031,Chest pain
110831,DB00692,PHENTOLAMINE,C0011991,Diarrhoea
110832,DB00692,PHENTOLAMINE,C0012833,Dizziness
110833,DB00692,PHENTOLAMINE,C0016382,Flushing
110834,DB00692,PHENTOLAMINE,C0017178,Gastrointestinal disorder
110835,DB00692,PHENTOLAMINE,C0687713,Gastrointestinal pain
110836,DB00692,PHENTOLAMINE,C0018681,Headache
110837,DB00692,PHENTOLAMINE,C0020538,Hypertension
110838,DB00692,PHENTOLAMINE,C0020649,Hypotension
110839,DB00692,PHENTOLAMINE,C0857353,Hypotensive
110840,DB00692,PHENTOLAMINE,C0151828,Injection site pain
110841,DB00692,PHENTOLAMINE,C0151735,Injection site reaction
110842,DB00692,PHENTOLAMINE,C0025061,Mediastinal disorder
110843,DB00692,PHENTOLAMINE,C0027051,Myocardial infarction
110844,DB00692,PHENTOLAMINE,C0027424,Nasal congestion
110845,DB00692,PHENTOLAMINE,C0027497,Nausea
110846,DB00692,PHENTOLAMINE,C0027765,Nervous system disorder
110847,DB00692,PHENTOLAMINE,C0221776,Oral pain
110848,DB00692,PHENTOLAMINE,C0020651,Orthostatic hypotension
110849,DB00692,PHENTOLAMINE,C0030193,Pain
110850,DB00692,PHENTOLAMINE,C0236000,Pain in jaw
110851,DB00692,PHENTOLAMINE,C0030554,Paraesthesia
110852,DB00692,PHENTOLAMINE,C0030920,Peptic ulcer
110853,DB00692,PHENTOLAMINE,C0877303,Post procedural pain
110854,DB00692,PHENTOLAMINE,C1619712,Procedural pain
110855,DB00692,PHENTOLAMINE,C0033774,Pruritus
110856,DB00692,PHENTOLAMINE,C0151602,Swelling face
110857,DB00692,PHENTOLAMINE,C0039231,Tachycardia
110858,DB00692,PHENTOLAMINE,C0234233,Tenderness
110859,DB00692,PHENTOLAMINE,C0042963,Vomiting
110860,DB00388,PHENYLEPHRINE,C0232492,Abdominal pain upper
110861,DB00388,PHENYLEPHRINE,C0948089,Acute coronary syndrome
110862,DB00388,PHENYLEPHRINE,C0085631,Agitation
110863,DB00388,PHENYLEPHRINE,C0042373,Angiopathy
110864,DB00388,PHENYLEPHRINE,C0003811,Arrhythmia
110865,DB00388,PHENYLEPHRINE,C0010073,Arteriospasm coronary
110866,DB00388,PHENYLEPHRINE,C0004245,Atrioventricular block
110867,DB00388,PHENYLEPHRINE,C0948786,Blanching
110868,DB00388,PHENYLEPHRINE,C0277941,Blanching of skin
110869,DB00388,PHENYLEPHRINE,C0497247,Blood pressure increased
110870,DB00388,PHENYLEPHRINE,C0428977,Bradycardia
110871,DB00388,PHENYLEPHRINE,C0018799,Cardiac disorder
110872,DB00388,PHENYLEPHRINE,C0235259,Cataract subcapsular
110873,DB00388,PHENYLEPHRINE,C0008031,Chest pain
110874,DB00388,PHENYLEPHRINE,C0010037,Corneal oedema
110875,DB00388,PHENYLEPHRINE,C0339293,Corneal perforation
110876,DB00388,PHENYLEPHRINE,C1096274,Corneal thinning
110877,DB00388,PHENYLEPHRINE,C0011603,Dermatitis
110878,DB00388,PHENYLEPHRINE,C0012833,Dizziness
110879,DB00388,PHENYLEPHRINE,C0013378,Dysgeusia
110880,DB00388,PHENYLEPHRINE,C0013404,Dyspnoea
110881,DB00388,PHENYLEPHRINE,C0232493,Epigastric pain
110882,DB00388,PHENYLEPHRINE,C0235169,Excitability
110883,DB00388,PHENYLEPHRINE,C0340464,Extrasystoles
110884,DB00388,PHENYLEPHRINE,C0015376,Extravasation
110885,DB00388,PHENYLEPHRINE,C0015403,Eye infection
110886,DB00388,PHENYLEPHRINE,C0235266,Eye irritation
110887,DB00388,PHENYLEPHRINE,C0151827,Eye pain
110888,DB00388,PHENYLEPHRINE,C0015409,Eye penetration
110889,DB00388,PHENYLEPHRINE,C0017178,Gastrointestinal disorder
110890,DB00388,PHENYLEPHRINE,C0018681,Headache
110891,DB00388,PHENYLEPHRINE,C0020452,Hyperaemia
110892,DB00388,PHENYLEPHRINE,C0020458,Hyperhidrosis
110893,DB00388,PHENYLEPHRINE,C0020517,Hypersensitivity
110894,DB00388,PHENYLEPHRINE,C0020538,Hypertension
110895,DB00388,PHENYLEPHRINE,C0020546,Hypertensive crisis
110896,DB00388,PHENYLEPHRINE,C0021053,Immune system disorder
110897,DB00388,PHENYLEPHRINE,C0234708,Intraocular pressure increased
110898,DB00388,PHENYLEPHRINE,C0022116,Ischaemia
110899,DB00388,PHENYLEPHRINE,C0022568,Keratitis
110900,DB00388,PHENYLEPHRINE,C0423153,Lacrimation
110901,DB00388,PHENYLEPHRINE,C0152227,Lacrimation increased
110902,DB00388,PHENYLEPHRINE,C0041657,Loss of consciousness
110903,DB00388,PHENYLEPHRINE,C0025061,Mediastinal disorder
110904,DB00388,PHENYLEPHRINE,C0004936,Mental disorder
110905,DB00388,PHENYLEPHRINE,C0026205,Miosis
110906,DB00388,PHENYLEPHRINE,C0026961,Mydriasis
110907,DB00388,PHENYLEPHRINE,C0027051,Myocardial infarction
110908,DB00388,PHENYLEPHRINE,C0151744,Myocardial ischaemia
110909,DB00388,PHENYLEPHRINE,C0027497,Nausea
110910,DB00388,PHENYLEPHRINE,C0007859,Neck pain
110911,DB00388,PHENYLEPHRINE,C0161479,Nerve injury
110912,DB00388,PHENYLEPHRINE,C0027765,Nervous system disorder
110913,DB00388,PHENYLEPHRINE,C0027769,Nervousness
110914,DB00388,PHENYLEPHRINE,C0020651,Orthostatic hypotension
110915,DB00388,PHENYLEPHRINE,C0030193,Pain
110916,DB00388,PHENYLEPHRINE,C0030232,Pallor
110917,DB00388,PHENYLEPHRINE,C0030252,Palpitations
110918,DB00388,PHENYLEPHRINE,C0030554,Paraesthesia
110919,DB00388,PHENYLEPHRINE,C0085636,Photophobia
110920,DB00388,PHENYLEPHRINE,C0031924,Piloerection
110921,DB00388,PHENYLEPHRINE,C0858617,Posterior subcapsular cataract
110922,DB00388,PHENYLEPHRINE,C0033774,Pruritus
110923,DB00388,PHENYLEPHRINE,C0034063,Pulmonary oedema
110924,DB00388,PHENYLEPHRINE,C0034642,Rales
110925,DB00388,PHENYLEPHRINE,C0015230,Rash
110926,DB00388,PHENYLEPHRINE,C0232191,Reflex bradycardia
110927,DB00388,PHENYLEPHRINE,C1325847,Sensitisation
110928,DB00388,PHENYLEPHRINE,C0036974,Shock
110929,DB00388,PHENYLEPHRINE,C0037274,Skin disorder
110930,DB00388,PHENYLEPHRINE,C0237849,Skin exfoliation
110931,DB00388,PHENYLEPHRINE,C0151799,Skin necrosis
110932,DB00388,PHENYLEPHRINE,C0677500,Stinging
110933,DB00388,PHENYLEPHRINE,C0038525,Subarachnoid haemorrhage
110934,DB00388,PHENYLEPHRINE,C0700590,Sweating increased
110935,DB00388,PHENYLEPHRINE,C0039070,Syncope
110936,DB00388,PHENYLEPHRINE,C0039231,Tachycardia
110937,DB00388,PHENYLEPHRINE,C0233494,Tension
110938,DB00388,PHENYLEPHRINE,C0234369,Trembling
110939,DB00388,PHENYLEPHRINE,C0040822,Tremor
110940,DB00388,PHENYLEPHRINE,C0041667,Underweight
110941,DB00388,PHENYLEPHRINE,C0178298,Unspecified disorder of skin and subcutaneous tissue
110942,DB00388,PHENYLEPHRINE,C0042109,Urticaria
110943,DB00388,PHENYLEPHRINE,C0085612,Ventricular arrhythmia
110944,DB00388,PHENYLEPHRINE,C0151636,Ventricular extrasystoles
110945,DB00388,PHENYLEPHRINE,C0344232,Vision blurred
110946,DB00388,PHENYLEPHRINE,C0547030,Visual disturbance
110947,DB00388,PHENYLEPHRINE,C3665347,Visual impairment
110948,DB00388,PHENYLEPHRINE,C0016242,Vitreous floaters
110949,DB00388,PHENYLEPHRINE,C0042963,Vomiting
111126,DB00397,PHENYLPROPANOLAMINE,C0085631,Agitation
111127,DB00397,PHENYLPROPANOLAMINE,C1096670,Antitussive therapy
111128,DB00397,PHENYLPROPANOLAMINE,C0003467,Anxiety
111129,DB00397,PHENYLPROPANOLAMINE,C0003811,Arrhythmia
111130,DB00397,PHENYLPROPANOLAMINE,C0004134,Ataxia
111131,DB00397,PHENYLPROPANOLAMINE,C0497247,Blood pressure increased
111132,DB00397,PHENYLPROPANOLAMINE,C0009676,Confusional state
111133,DB00397,PHENYLPROPANOLAMINE,C0009806,Constipation
111134,DB00397,PHENYLPROPANOLAMINE,C0520966,Coordination abnormal
111135,DB00397,PHENYLPROPANOLAMINE,C0522046,Cough suppression
111136,DB00397,PHENYLPROPANOLAMINE,C0011603,Dermatitis
111137,DB00397,PHENYLPROPANOLAMINE,C0012833,Dizziness
111138,DB00397,PHENYLPROPANOLAMINE,C0013144,Drowsiness
111139,DB00397,PHENYLPROPANOLAMINE,C0013384,Dyskinesia
111140,DB00397,PHENYLPROPANOLAMINE,C0233477,Dysphoria
111141,DB00397,PHENYLPROPANOLAMINE,C0013404,Dyspnoea
111142,DB00397,PHENYLPROPANOLAMINE,C0235146,Euphoric mood
111143,DB00397,PHENYLPROPANOLAMINE,C1443060,Feeling abnormal
111144,DB00397,PHENYLPROPANOLAMINE,C0016382,Flushing
111145,DB00397,PHENYLPROPANOLAMINE,C0018524,Hallucination
111146,DB00397,PHENYLPROPANOLAMINE,C0151763,Hepatocellular injury
111147,DB00397,PHENYLPROPANOLAMINE,C0020517,Hypersensitivity
111148,DB00397,PHENYLPROPANOLAMINE,C0020649,Hypotension
111149,DB00397,PHENYLPROPANOLAMINE,C0917801,Insomnia
111150,DB00397,PHENYLPROPANOLAMINE,C0022107,Irritability
111151,DB00397,PHENYLPROPANOLAMINE,C0160390,Liver injury
111152,DB00397,PHENYLPROPANOLAMINE,C0027497,Nausea
111153,DB00397,PHENYLPROPANOLAMINE,C0022672,Nephrosis lower nephron
111154,DB00397,PHENYLPROPANOLAMINE,C0027769,Nervousness
111155,DB00397,PHENYLPROPANOLAMINE,C0033975,Psychotic disorder
111156,DB00397,PHENYLPROPANOLAMINE,C0855775,Pulmonary function test decreased
111157,DB00397,PHENYLPROPANOLAMINE,C0015230,Rash
111158,DB00397,PHENYLPROPANOLAMINE,C1720775,Renal tubular necrosis
111159,DB00397,PHENYLPROPANOLAMINE,C0235063,Respiratory depression
111160,DB00397,PHENYLPROPANOLAMINE,C0699828,Serotonin syndrome
111161,DB00397,PHENYLPROPANOLAMINE,C2830004,Somnolence
111162,DB00397,PHENYLPROPANOLAMINE,C0039231,Tachycardia
111163,DB00397,PHENYLPROPANOLAMINE,C0233494,Tension
111164,DB00397,PHENYLPROPANOLAMINE,C0040822,Tremor
111165,DB00397,PHENYLPROPANOLAMINE,C0152032,Urinary hesitation
111166,DB00397,PHENYLPROPANOLAMINE,C0080274,Urinary retention
111167,DB00397,PHENYLPROPANOLAMINE,C0344232,Vision blurred
111168,DB00397,PHENYLPROPANOLAMINE,C0042963,Vomiting
111169,DB00252,PHENYTOIN,C0232492,Abdominal pain upper
111170,DB00252,PHENYTOIN,C0151736,Accidental injury
111171,DB00252,PHENYTOIN,C0001122,Acidosis
111172,DB00252,PHENYTOIN,C0162557,Acute hepatic failure
111173,DB00252,PHENYTOIN,C0233472,Affect lability
111174,DB00252,PHENYTOIN,C2364111,Ageusia
111175,DB00252,PHENYTOIN,C0085631,Agitation
111176,DB00252,PHENYTOIN,C0001824,Agranulocytosis
111177,DB00252,PHENYTOIN,C0392156,Akathisia
111178,DB00252,PHENYTOIN,C0001925,Albuminuria
111179,DB00252,PHENYTOIN,C0002063,Alkalosis
111180,DB00252,PHENYTOIN,C0002418,Amblyopia
111181,DB00252,PHENYTOIN,C0002622,Amnesia
111182,DB00252,PHENYTOIN,C0002871,Anaemia
111183,DB00252,PHENYTOIN,C0002888,Anaemia megaloblastic
111184,DB00252,PHENYTOIN,C0002792,Anaphylactic shock
111185,DB00252,PHENYTOIN,C0340865,Anaphylactoid reaction
111186,DB00252,PHENYTOIN,C2242737,Anorectal discomfort
111187,DB00252,PHENYTOIN,C0003123,Anorexia
111188,DB00252,PHENYTOIN,C0003537,Aphasia
111189,DB00252,PHENYTOIN,C0003578,Apnoea
111190,DB00252,PHENYTOIN,C1971624,Appetite absent
111191,DB00252,PHENYTOIN,C0003862,Arthralgia
111192,DB00252,PHENYTOIN,C0232766,Asterixis
111193,DB00252,PHENYTOIN,C0004093,Asthenia
111194,DB00252,PHENYTOIN,C0004096,Asthma
111195,DB00252,PHENYTOIN,C0004134,Ataxia
111196,DB00252,PHENYTOIN,C0004144,Atelectasis
111197,DB00252,PHENYTOIN,C0004239,Atrial flutter
111198,DB00252,PHENYTOIN,C0004604,Back pain
111199,DB00252,PHENYTOIN,C0015967,Body temperature increased
111200,DB00252,PHENYTOIN,C0428977,Bradycardia
111201,DB00252,PHENYTOIN,C1527311,Brain oedema
111202,DB00252,PHENYTOIN,C0006145,Breast disorder
111203,DB00252,PHENYTOIN,C0006277,Bronchitis
111204,DB00252,PHENYTOIN,C0006384,Bundle branch block
111205,DB00252,PHENYTOIN,C0151559,CNS depression NOS
111206,DB00252,PHENYTOIN,C0006625,Cachexia
111207,DB00252,PHENYTOIN,C0018790,Cardiac arrest
111208,DB00252,PHENYTOIN,C0018802,Cardiac failure congestive
111209,DB00252,PHENYTOIN,C0018800,Cardiomegaly
111210,DB00252,PHENYTOIN,C2937358,Cerebral haemorrhage
111211,DB00252,PHENYTOIN,C0007785,Cerebral infarction
111212,DB00252,PHENYTOIN,C0235710,Chest discomfort
111213,DB00252,PHENYTOIN,C0008031,Chest pain
111214,DB00252,PHENYTOIN,C0085593,Chills
111215,DB00252,PHENYTOIN,C0008489,Chorea
111216,DB00252,PHENYTOIN,C0151838,Circumoral paresthesia
111217,DB00252,PHENYTOIN,C0009241,Cognitive disorder
111218,DB00252,PHENYTOIN,C0338656,Cognitive impairment
111219,DB00252,PHENYTOIN,C0009421,Coma
111220,DB00252,PHENYTOIN,C0009676,Confusional state
111221,DB00252,PHENYTOIN,C0009763,Conjunctivitis
111222,DB00252,PHENYTOIN,C0009782,Connective tissue disorder
111223,DB00252,PHENYTOIN,C0009806,Constipation
111224,DB00252,PHENYTOIN,C0036572,Convulsion
111225,DB00252,PHENYTOIN,C0520966,Coordination abnormal
111226,DB00252,PHENYTOIN,C0010200,Cough
111227,DB00252,PHENYTOIN,C0574067,Cough increased
111228,DB00252,PHENYTOIN,C0023218,Cramps of lower extremities
111229,DB00252,PHENYTOIN,C0010414,Cryptococcosis
111230,DB00252,PHENYTOIN,C0010520,Cyanosis
111231,DB00252,PHENYTOIN,C0011053,Deafness
111232,DB00252,PHENYTOIN,C0232462,Decreased appetite
111233,DB00252,PHENYTOIN,C0011175,Dehydration
111234,DB00252,PHENYTOIN,C0011206,Delirium
111235,DB00252,PHENYTOIN,C0011551,Depersonalisation
111236,DB00252,PHENYTOIN,C0549249,Depressed level of consciousness
111237,DB00252,PHENYTOIN,C0011603,Dermatitis
111238,DB00252,PHENYTOIN,C0011616,Dermatitis contact
111239,DB00252,PHENYTOIN,C0011848,Diabetes insipidus
111240,DB00252,PHENYTOIN,C0011991,Diarrhoea
111241,DB00252,PHENYTOIN,C0012569,Diplopia
111242,DB00252,PHENYTOIN,C0234215,Discomfort
111243,DB00252,PHENYTOIN,C0012833,Dizziness
111244,DB00252,PHENYTOIN,C0013144,Drowsiness
111245,DB00252,PHENYTOIN,C0011609,Drug eruption
111246,DB00252,PHENYTOIN,C1142139,Drug reaction with eosinophilia and systemic symptoms
111247,DB00252,PHENYTOIN,C0043352,Dry mouth
111248,DB00252,PHENYTOIN,C0013312,Dupuytren's contracture
111249,DB00252,PHENYTOIN,C0013362,Dysarthria
111250,DB00252,PHENYTOIN,C0013378,Dysgeusia
111251,DB00252,PHENYTOIN,C0013384,Dyskinesia
111252,DB00252,PHENYTOIN,C0013395,Dyspepsia
111253,DB00252,PHENYTOIN,C0011168,Dysphagia
111254,DB00252,PHENYTOIN,C1096340,Dysphemia
111255,DB00252,PHENYTOIN,C0013404,Dyspnoea
111256,DB00252,PHENYTOIN,C0013428,Dysuria
111257,DB00252,PHENYTOIN,C0013456,Ear pain
111258,DB00252,PHENYTOIN,C0013491,Ecchymosis
111259,DB00252,PHENYTOIN,C0014038,Encephalitis
111260,DB00252,PHENYTOIN,C0085584,Encephalopathy
111261,DB00252,PHENYTOIN,C0014457,Eosinophilia
111262,DB00252,PHENYTOIN,C1291078,Epigastric discomfort
111263,DB00252,PHENYTOIN,C0232493,Epigastric pain
111264,DB00252,PHENYTOIN,C0014591,Epistaxis
111265,DB00252,PHENYTOIN,C0014742,Erythema multiforme
111266,DB00252,PHENYTOIN,C0233571,Excitement
111267,DB00252,PHENYTOIN,C0034935,Extensor plantar response
