drugbank_name,drugbank_id,side_effect_name
NITAZOXANIDE,C0000737,Feeling abnormal
NITAZOXANIDE,C0000737,Ill-defined disorder
NITAZOXANIDE,C0000737,Myalgia
NITAZOXANIDE,C0000737,Musculoskeletal discomfort
NITAZOXANIDE,C0000737,Increased appetite
NITAZOXANIDE,C0000737,Urine color abnormal
NITAZOXANIDE,C0000737,Chromaturia
NITAZOXANIDE,C0000737,Renal pain
NITAZOXANIDE,C0000737,Insomnia
NITAZOXANIDE,C0000737,Somnolence
SUFENTANIL,C0002792,Anaphylactic shock
SUFENTANIL,C0002792,Apnoea
SUFENTANIL,C0002792,Arrhythmia
SUFENTANIL,C0002792,Bronchospasm
SUFENTANIL,C0002792,Confusional state
SUFENTANIL,C0002792,Feeling abnormal
SUFENTANIL,C0002792,Dizziness
SUFENTANIL,C0002792,Rash
SUFENTANIL,C0002792,Dermatitis
SUFENTANIL,C0002792,Body temperature increased
SUFENTANIL,C0002792,Headache
SUFENTANIL,C0002792,Cardiac arrest
SUFENTANIL,C0002792,Hypersensitivity
SUFENTANIL,C0002792,Hypertension
SUFENTANIL,C0002792,Hypotension
SUFENTANIL,C0002792,Laryngospasm
SUFENTANIL,C0002792,Miosis
SUFENTANIL,C0002792,Muscle rigidity
SUFENTANIL,C0002792,Nausea
SUFENTANIL,C0002792,Pruritus
SUFENTANIL,C0002792,Shivering
SUFENTANIL,C0002792,Chills
SUFENTANIL,C0002792,Tachycardia
SUFENTANIL,C0002792,Erythema
SUFENTANIL,C0002792,Urinary incontinence
SUFENTANIL,C0002792,Urinary tract disorder
SUFENTANIL,C0002792,Urethral disorder
SUFENTANIL,C0002792,Vomiting
SUFENTANIL,C0002792,Urinary retention
SUFENTANIL,C0002792,Injection site pain
SUFENTANIL,C0002792,Respiratory depression
SUFENTANIL,C0002792,Pulmonary function test decreased
SUFENTANIL,C0002792,Euphoric mood
SUFENTANIL,C0002792,Hypopnoea
SUFENTANIL,C0002792,Bradycardia
SUFENTANIL,C0002792,Somnolence
VALRUBICIN,C0000737,Abdominal pain
VALRUBICIN,C0000737,Gastrointestinal pain
VALRUBICIN,C0000737,Anaemia
VALRUBICIN,C0000737,Asthenia
VALRUBICIN,C0000737,Back pain
VALRUBICIN,C0000737,Chest pain
VALRUBICIN,C0000737,Cystitis
VALRUBICIN,C0000737,Cystitis noninfective
VALRUBICIN,C0000737,Bladder pain
VALRUBICIN,C0000737,Diarrhoea
VALRUBICIN,C0000737,Dizziness
VALRUBICIN,C0000737,Dysuria
VALRUBICIN,C0000737,Rash
VALRUBICIN,C0000737,Dermatitis
VALRUBICIN,C0000737,Body temperature increased
VALRUBICIN,C0000737,Flatulence
VALRUBICIN,C0000737,Headache
VALRUBICIN,C0000737,Haematuria
VALRUBICIN,C0000737,Hyperglycaemia
VALRUBICIN,C0000737,Irritability
VALRUBICIN,C0000737,Nausea
VALRUBICIN,C0000737,NPN increased
VALRUBICIN,C0000737,Blood urea increased
VALRUBICIN,C0000737,Nocturia
VALRUBICIN,C0000737,Pelvic pain
VALRUBICIN,C0000737,Pneumonia
VALRUBICIN,C0000737,Pruritus
VALRUBICIN,C0000737,Urethritis
VALRUBICIN,C0000737,Urethritis noninfective
VALRUBICIN,C0000737,Pollakiuria
VALRUBICIN,C0000737,Urinary incontinence
VALRUBICIN,C0000737,Urinary tract infection
VALRUBICIN,C0000737,Vasodilation
VALRUBICIN,C0000737,Vasodilation procedure
VALRUBICIN,C0000737,Vomiting
VALRUBICIN,C0000737,Urinary retention
VALRUBICIN,C0000737,Micturition urgency
VALRUBICIN,C0000737,Oedema peripheral
VALRUBICIN,C0000737,Urethral pain
VALRUBICIN,C0000737,Skin irritation
VALRUBICIN,C0000737,Malaise
VALRUBICIN,C0000737,Discomfort
VALRUBICIN,C0000737,Feeling abnormal
VALRUBICIN,C0000737,Ill-defined disorder
VALRUBICIN,C0000737,Myalgia
VALRUBICIN,C0000737,Musculoskeletal discomfort
VALRUBICIN,C0000737,Rectal tenesmus
VALRUBICIN,C0000737,Anorectal discomfort
VALRUBICIN,C0000737,Proctalgia
VALRUBICIN,C0000737,Bladder spasm
VALRUBICIN,C0000737,Local reaction
VALRUBICIN,C0000737,Ageusia
ACARBOSE,C0000737,Abdominal pain
ACARBOSE,C0000737,Gastrointestinal pain
ACARBOSE,C0000737,Constipation
ACARBOSE,C0000737,Diarrhoea
ACARBOSE,C0000737,Dyspepsia
ACARBOSE,C0000737,Oedema
ACARBOSE,C0000737,Rash
ACARBOSE,C0000737,Dermatitis
ACARBOSE,C0000737,Flatulence
ACARBOSE,C0000737,Gastrointestinal disorder
ACARBOSE,C0000737,Hepatitis
ACARBOSE,C0000737,Hypersensitivity
ACARBOSE,C0000737,Immune system disorder
ACARBOSE,C0000737,Intestinal obstruction
ACARBOSE,C0000737,Intestinal perforation
ACARBOSE,C0000737,Intussusception
ACARBOSE,C0000737,Jaundice
ACARBOSE,C0000737,Liver disorder
ACARBOSE,C0000737,Hepatocellular injury
ACARBOSE,C0000737,Foetor hepaticus
ACARBOSE,C0000737,Nausea
ACARBOSE,C0000737,Pneumatosis cystoides intestinalis
ACARBOSE,C0000737,Pneumatosis intestinalis
ACARBOSE,C0000737,Pneumoperitoneum
ACARBOSE,C0000737,Thrombocytopenia
ACARBOSE,C0000737,Erythema
ACARBOSE,C0000737,Urticaria
ACARBOSE,C0000737,Angiopathy
ACARBOSE,C0000737,Volvulus
ACARBOSE,C0000737,Vomiting
ACARBOSE,C0000737,Hepatic function abnormal
ACARBOSE,C0000737,Liver injury
ACARBOSE,C0000737,Liver function test abnormal
ACARBOSE,C0000737,Traumatic liver injury
ACARBOSE,C0000737,Fatal outcomes
ACARBOSE,C0000737,Intestinal haemorrhage
ACARBOSE,C0000737,Rectal haemorrhage
ACARBOSE,C0000737,Hepatobiliary disease
ACARBOSE,C0000737,Hepatitis fulminant
ACARBOSE,C0000737,Pneumatosis
ACARBOSE,C0000737,Gastrointestinal symptom NOS
ACARBOSE,C0000737,Blood and lymphatic system disorders
ACARBOSE,C0000737,Subileus
ACARBOSE,C0000737,Ileus
TORASEMIDE,C0002994,Angioedema
TORASEMIDE,C0002994,Arthralgia
TORASEMIDE,C0002994,Musculoskeletal discomfort
TORASEMIDE,C0002994,Arthritis
TORASEMIDE,C0002994,Asthenia
TORASEMIDE,C0002994,Atrial fibrillation
TORASEMIDE,C0002994,Chest pain
TORASEMIDE,C0002994,Constipation
TORASEMIDE,C0002994,Cough
TORASEMIDE,C0002994,Dehydration
TORASEMIDE,C0002994,Diarrhoea
TORASEMIDE,C0002994,Dizziness
TORASEMIDE,C0002994,Dyspepsia
TORASEMIDE,C0002994,Oedema
TORASEMIDE,C0002994,Toxic epidermal necrolysis
TORASEMIDE,C0002994,Rash
TORASEMIDE,C0002994,Dermatitis
TORASEMIDE,C0002994,Gastrointestinal haemorrhage
TORASEMIDE,C0002994,Gout
TORASEMIDE,C0002994,Headache
TORASEMIDE,C0002994,Haemorrhage
TORASEMIDE,C0002994,Haemoglobin
TORASEMIDE,C0002994,Hyperglycaemia
TORASEMIDE,C0002994,Hypokalaemia
TORASEMIDE,C0002994,Hyponatraemia
TORASEMIDE,C0002994,Hypotension
TORASEMIDE,C0002994,Leukopenia
TORASEMIDE,C0002994,Nausea
TORASEMIDE,C0002994,Nervousness
TORASEMIDE,C0002994,Tension
TORASEMIDE,C0002994,Pain
TORASEMIDE,C0002994,Pancreatitis
TORASEMIDE,C0002994,Rhinitis
TORASEMIDE,C0002994,Stevens-Johnson syndrome
TORASEMIDE,C0002994,Erythema multiforme
TORASEMIDE,C0002994,Syncope
TORASEMIDE,C0002994,Loss of consciousness
TORASEMIDE,C0002994,Shock
TORASEMIDE,C0002994,Thrombocytopenia
TORASEMIDE,C0002994,Ventricular tachycardia
TORASEMIDE,C0002994,Vomiting
TORASEMIDE,C0002994,Alkalosis hypochloraemic
TORASEMIDE,C0002994,Digitalis intoxication (NOS)
TORASEMIDE,C0002994,Toxicity to various agents
TORASEMIDE,C0002994,Myalgia
TORASEMIDE,C0002994,Oesophageal haemorrhage
TORASEMIDE,C0002994,Erectile dysfunction
TORASEMIDE,C0002994,Throat sore
TORASEMIDE,C0002994,Oropharyngeal discomfort
TORASEMIDE,C0002994,Oropharyngeal pain
TORASEMIDE,C0002994,Rectal haemorrhage
TORASEMIDE,C0002994,Hypovolaemia
TORASEMIDE,C0002994,Hyperuricaemia
TORASEMIDE,C0002994,Blood uric acid increased
TORASEMIDE,C0002994,Insomnia
TORASEMIDE,C0002994,Shunt thrombosis
TORASEMIDE,C0002994,Excessive thirst
TORASEMIDE,C0002994,Thirst
DESFLURANE,C0000737,Abdominal pain
DESFLURANE,C0000737,Gastrointestinal pain
DESFLURANE,C0000737,Pancreatitis acute
DESFLURANE,C0000737,Apnoea
DESFLURANE,C0000737,Arrhythmia
DESFLURANE,C0000737,Asthenia
DESFLURANE,C0000737,Asthma
DESFLURANE,C0000737,Atrial fibrillation
DESFLURANE,C0000737,Mental disorder
DESFLURANE,C0000737,Coagulopathy
DESFLURANE,C0000737,Bone disorder
DESFLURANE,C0000737,Bronchospasm
DESFLURANE,C0000737,Cholestasis
DESFLURANE,C0000737,Infection
DESFLURANE,C0000737,Conjunctivitis
DESFLURANE,C0000737,Ulcerative keratitis
DESFLURANE,C0000737,Cyanosis
DESFLURANE,C0000737,Dizziness
DESFLURANE,C0000737,Dyspnoea
DESFLURANE,C0000737,Eye burns
DESFLURANE,C0000737,Eye disorder
DESFLURANE,C0000737,Fatigue
DESFLURANE,C0000737,Body temperature increased
DESFLURANE,C0000737,Gastrointestinal disorder
DESFLURANE,C0000737,Headache
DESFLURANE,C0000737,Cardiac arrest
DESFLURANE,C0000737,Cardiac disorder
DESFLURANE,C0000737,Haemoptysis
DESFLURANE,C0000737,Haemorrhage
DESFLURANE,C0000737,Haemoglobin
DESFLURANE,C0000737,Hepatitis
DESFLURANE,C0000737,Hypercapnia
DESFLURANE,C0000737,Carbon dioxide increased
DESFLURANE,C0000737,Hyperkalaemia
DESFLURANE,C0000737,Hypertension
DESFLURANE,C0000737,Malignant hypertension
DESFLURANE,C0000737,Hypokalaemia
DESFLURANE,C0000737,Hypotension
DESFLURANE,C0000737,Jaundice
DESFLURANE,C0000737,Keratitis
DESFLURANE,C0000737,Laryngospasm
DESFLURANE,C0000737,Liver disorder
DESFLURANE,C0000737,Hepatocellular injury
DESFLURANE,C0000737,Foetor hepaticus
DESFLURANE,C0000737,Mediastinal disorder
DESFLURANE,C0000737,Muscle rigidity
DESFLURANE,C0000737,Myocardial infarction
DESFLURANE,C0000737,Acute coronary syndrome
DESFLURANE,C0000737,Nausea
DESFLURANE,C0000737,Nervous system disorder
DESFLURANE,C0000737,Palpitations
DESFLURANE,C0000737,Pharyngitis
DESFLURANE,C0000737,Pruritus
DESFLURANE,C0000737,Renal failure
DESFLURANE,C0000737,Rhabdomyolysis
DESFLURANE,C0000737,Convulsion
DESFLURANE,C0000737,Shock
DESFLURANE,C0000737,Salivary hypersecretion
DESFLURANE,C0000737,Tachycardia
DESFLURANE,C0000737,Torsade de pointes
DESFLURANE,C0000737,Erythema
DESFLURANE,C0000737,Urticaria
DESFLURANE,C0000737,Angiopathy
DESFLURANE,C0000737,Vasodilation
DESFLURANE,C0000737,Vasodilation procedure
DESFLURANE,C0000737,Vomiting
DESFLURANE,C0000737,Tachyarrhythmia
DESFLURANE,C0000737,Encephalopathy
DESFLURANE,C0000737,Hepatic failure
DESFLURANE,C0000737,Agitation
DESFLURANE,C0000737,Hepatic function abnormal
DESFLURANE,C0000737,Migraine
DESFLURANE,C0000737,Creatinine increased
DESFLURANE,C0000737,Blood creatinine increased
DESFLURANE,C0000737,Myocardial ischaemia
DESFLURANE,C0000737,Liver function test abnormal
DESFLURANE,C0000737,Hepatic necrosis
DESFLURANE,C0000737,Eye pain
DESFLURANE,C0000737,Aspartate aminotransferase increased
DESFLURANE,C0000737,Alanine aminotransferase increased
DESFLURANE,C0000737,Blindness transient
DESFLURANE,C0000737,Ocular hyperaemia
DESFLURANE,C0000737,Endophthalmitis
DESFLURANE,C0000737,Respiratory arrest
DESFLURANE,C0000737,Malnutrition
DESFLURANE,C0000737,Metabolic acidosis
DESFLURANE,C0000737,Malaise
DESFLURANE,C0000737,Discomfort
DESFLURANE,C0000737,Feeling abnormal
DESFLURANE,C0000737,Ill-defined disorder
DESFLURANE,C0000737,Myalgia
DESFLURANE,C0000737,Musculoskeletal discomfort
DESFLURANE,C0000737,Tachypnoea
DESFLURANE,C0000737,Visual acuity reduced
DESFLURANE,C0000737,Respiratory depression
DESFLURANE,C0000737,Pulmonary function test decreased
DESFLURANE,C0000737,Eye irritation
DESFLURANE,C0000737,Breath holding
DESFLURANE,C0000737,Skin burning sensation
DESFLURANE,C0000737,Hypoxia
DESFLURANE,C0000737,Ventricular bigeminy
DESFLURANE,C0000737,Extrasystoles
DESFLURANE,C0000737,Ventricular extrasystoles
DESFLURANE,C0000737,Nodal arrhythmia
DESFLURANE,C0000737,Hepatobiliary disease
DESFLURANE,C0000737,Blood bilirubin increased
DESFLURANE,C0000737,Breath holding attack
DESFLURANE,C0000737,Bradycardia
DESFLURANE,C0000737,Transaminases increased
DESFLURANE,C0000737,Light anaesthesia
DESFLURANE,C0000737,Respiratory distress
DESFLURANE,C0000737,Electrocardiogram T wave inversion
DESFLURANE,C0000737,Electrocardiogram abnormal
DESFLURANE,C0000737,Ammonia increased
DESFLURANE,C0000737,Fluid overload
DESFLURANE,C0000737,Cough increased
DESFLURANE,C0000737,Cough
DESFLURANE,C0000737,Oxygen saturation decreased
DESFLURANE,C0000737,Ventricular failure
DESFLURANE,C0000737,Infestation NOS
DESFLURANE,C0000737,Infestation
DESFLURANE,C0000737,Blood and lymphatic system disorders
DESFLURANE,C0000737,Electrocardiogram ST-T change
DESFLURANE,C0000737,Ventricular hypokinesia
DESFLURANE,C0000737,Cytolytic hepatitis
DESFLURANE,C0000737,Ocular icterus
DESFLURANE,C0000737,Respiratory failure
DESFLURANE,C0000737,Coagulation test abnormal
DESFLURANE,C0000737,Drug administration error
DESFLURANE,C0000737,Conjunctival hyperaemia
MISOPROSTOL,C0000737,Abdominal pain
MISOPROSTOL,C0000737,Gastrointestinal pain
MISOPROSTOL,C0000737,Congenital anomaly
MISOPROSTOL,C0000737,Developmental delay
MISOPROSTOL,C0000737,Alopecia
MISOPROSTOL,C0000737,Anaphylactic shock
MISOPROSTOL,C0000737,Anaemia
MISOPROSTOL,C0000737,Anxiety
MISOPROSTOL,C0000737,Arrhythmia
MISOPROSTOL,C0000737,Arthralgia
MISOPROSTOL,C0000737,Musculoskeletal discomfort
MISOPROSTOL,C0000737,Asthenia
MISOPROSTOL,C0000737,Back pain
MISOPROSTOL,C0000737,Breast disorder
MISOPROSTOL,C0000737,Bronchospasm
MISOPROSTOL,C0000737,Bronchitis
MISOPROSTOL,C0000737,Chest pain
MISOPROSTOL,C0000737,Infection
MISOPROSTOL,C0000737,Confusional state
MISOPROSTOL,C0000737,Feeling abnormal
MISOPROSTOL,C0000737,Conjunctivitis
MISOPROSTOL,C0000737,Constipation
MISOPROSTOL,C0000737,Deafness
MISOPROSTOL,C0000737,Dysphagia
MISOPROSTOL,C0000737,Dehydration
MISOPROSTOL,C0000737,Dermatitis
MISOPROSTOL,C0000737,Diarrhoea
MISOPROSTOL,C0000737,Dizziness
MISOPROSTOL,C0000737,Drowsiness
MISOPROSTOL,C0000737,Somnolence
MISOPROSTOL,C0000737,Dysmenorrhoea
MISOPROSTOL,C0000737,Dyspepsia
MISOPROSTOL,C0000737,Dyspnoea
MISOPROSTOL,C0000737,Dysuria
MISOPROSTOL,C0000737,Ear pain
MISOPROSTOL,C0000737,Oedema
MISOPROSTOL,C0000737,Amniotic fluid embolism
MISOPROSTOL,C0000737,Anaphylactoid syndrome of pregnancy
MISOPROSTOL,C0000737,Epistaxis
MISOPROSTOL,C0000737,Rash
MISOPROSTOL,C0000737,Fatigue
MISOPROSTOL,C0000737,Foetal death
MISOPROSTOL,C0000737,Body temperature increased
MISOPROSTOL,C0000737,Flatulence
MISOPROSTOL,C0000737,Gastrointestinal haemorrhage
MISOPROSTOL,C0000737,Genital disorder female
MISOPROSTOL,C0000737,Gingivitis
MISOPROSTOL,C0000737,Glycosuria
MISOPROSTOL,C0000737,Gout
MISOPROSTOL,C0000737,Headache
MISOPROSTOL,C0000737,Haematuria
MISOPROSTOL,C0000737,Hypersensitivity
MISOPROSTOL,C0000737,Hypertension
MISOPROSTOL,C0000737,Hypotension
MISOPROSTOL,C0000737,Immune system disorder
MISOPROSTOL,C0000737,Inflammation
MISOPROSTOL,C0000737,Inflammatory bowel disease
MISOPROSTOL,C0000737,Breast pain
MISOPROSTOL,C0000737,Menorrhagia
MISOPROSTOL,C0000737,Menstrual disorder
MISOPROSTOL,C0000737,Metrorrhagia
MISOPROSTOL,C0000737,Cramp muscle
MISOPROSTOL,C0000737,Muscle spasms
MISOPROSTOL,C0000737,Myocardial infarction
MISOPROSTOL,C0000737,Acute coronary syndrome
MISOPROSTOL,C0000737,Nausea
MISOPROSTOL,C0000737,Neurosis
MISOPROSTOL,C0000737,Pain
MISOPROSTOL,C0000737,Pallor
MISOPROSTOL,C0000737,Phlebitis
MISOPROSTOL,C0000737,Pneumonia
MISOPROSTOL,C0000737,Polyuria
MISOPROSTOL,C0000737,Urine output increased
MISOPROSTOL,C0000737,Pregnancy
MISOPROSTOL,C0000737,Pulmonary embolism
MISOPROSTOL,C0000737,Purpura
MISOPROSTOL,C0000737,Vascular purpura
MISOPROSTOL,C0000737,Rectal disorder
MISOPROSTOL,C0000737,Anorectal disorder
MISOPROSTOL,C0000737,Syncope
MISOPROSTOL,C0000737,Loss of consciousness
MISOPROSTOL,C0000737,Shock
MISOPROSTOL,C0000737,Thirst
MISOPROSTOL,C0000737,Thrombocytopenia
MISOPROSTOL,C0000737,Tinnitus
MISOPROSTOL,C0000737,Upper respiratory tract infection
MISOPROSTOL,C0000737,Urinary tract infection
MISOPROSTOL,C0000737,Uterine contractions
MISOPROSTOL,C0000737,Uterine contractions during pregnancy
MISOPROSTOL,C0000737,Uterine haemorrhage
MISOPROSTOL,C0000737,Uterine rupture
MISOPROSTOL,C0000737,Vomiting
MISOPROSTOL,C0000737,Chills
MISOPROSTOL,C0000737,Premature delivery
MISOPROSTOL,C0000737,Premature baby
MISOPROSTOL,C0000737,Red blood cell sedimentation rate increased
MISOPROSTOL,C0000737,Phosphatase alkaline increased
MISOPROSTOL,C0000737,Blood alkaline phosphatase increased
MISOPROSTOL,C0000737,Arterial thrombosis
MISOPROSTOL,C0000737,Myalgia
MISOPROSTOL,C0000737,Ache
MISOPROSTOL,C0000737,Erectile dysfunction
MISOPROSTOL,C0000737,Retained placenta
MISOPROSTOL,C0000737,Retained placenta or membranes
MISOPROSTOL,C0000737,Rigors
MISOPROSTOL,C0000737,Stiffness
MISOPROSTOL,C0000737,Musculoskeletal stiffness
MISOPROSTOL,C0000737,Neuropathy
MISOPROSTOL,C0000737,Neuropathy peripheral
MISOPROSTOL,C0000737,Sweating increased
MISOPROSTOL,C0000737,Hyperhidrosis
MISOPROSTOL,C0000737,Cardiac enzymes increased
MISOPROSTOL,C0000737,Abortion incomplete
MISOPROSTOL,C0000737,Thromboembolic event
MISOPROSTOL,C0000737,Embolism
MISOPROSTOL,C0000737,Uterine cramps
MISOPROSTOL,C0000737,Uterine spasm
MISOPROSTOL,C0000737,Vaginal haemorrhage
MISOPROSTOL,C0000737,Loss of libido
MISOPROSTOL,C0000737,Abnormal vision
MISOPROSTOL,C0000737,Visual impairment
ATRACURIUM,C0002792,Anaphylactic shock
ATRACURIUM,C0002792,Edema cerebral
ATRACURIUM,C0002792,Brain oedema
ATRACURIUM,C0002792,Bronchospasm
ATRACURIUM,C0002792,Connective tissue disorder
ATRACURIUM,C0002792,Dyspnoea
ATRACURIUM,C0002792,Rash
ATRACURIUM,C0002792,Dermatitis
ATRACURIUM,C0002792,Flushing
ATRACURIUM,C0002792,Cardiac arrest
ATRACURIUM,C0002792,Hypersensitivity
ATRACURIUM,C0002792,Hypotension
ATRACURIUM,C0002792,Immune system disorder
ATRACURIUM,C0002792,Laryngospasm
ATRACURIUM,C0002792,Mediastinal disorder
ATRACURIUM,C0002792,Myopathy
ATRACURIUM,C0002792,Nervous system disorder
ATRACURIUM,C0002792,Pruritus
ATRACURIUM,C0002792,Convulsion
ATRACURIUM,C0002792,Tachycardia
ATRACURIUM,C0002792,Erythema
ATRACURIUM,C0002792,Uremia
ATRACURIUM,C0002792,Azotaemia
ATRACURIUM,C0002792,Urticaria
ATRACURIUM,C0002792,Angiopathy
ATRACURIUM,C0002792,Wheezing
ATRACURIUM,C0002792,Trauma
ATRACURIUM,C0002792,Injury
ATRACURIUM,C0002792,Muscular weakness
ATRACURIUM,C0002792,Unspecified disorder of skin and subcutaneous tissue
ATRACURIUM,C0002792,Skin disorder
ATRACURIUM,C0002792,Encephalitis viral
ATRACURIUM,C0002792,Anaphylactoid reaction
ATRACURIUM,C0002792,Mean arterial pressure
ATRACURIUM,C0002792,Bradycardia
ATRACURIUM,C0002792,Hypoxic-ischaemic encephalopathy
ATRACURIUM,C0002792,Brain injury
CISATRACURIUM,C0002994,Angioedema
CISATRACURIUM,C0002994,Bronchospasm
CISATRACURIUM,C0002994,Cardiovascular disorder
CISATRACURIUM,C0002994,Dyspnoea
CISATRACURIUM,C0002994,Rash
CISATRACURIUM,C0002994,Dermatitis
CISATRACURIUM,C0002994,Flushing
CISATRACURIUM,C0002994,Cardiac arrest
CISATRACURIUM,C0002994,Hypersensitivity
CISATRACURIUM,C0002994,Hypertension
CISATRACURIUM,C0002994,Hypotension
CISATRACURIUM,C0002994,Laryngospasm
CISATRACURIUM,C0002994,Myopathy
CISATRACURIUM,C0002994,Pruritus
CISATRACURIUM,C0002994,Convulsion
CISATRACURIUM,C0002994,Tachycardia
CISATRACURIUM,C0002994,Erythema
CISATRACURIUM,C0002994,Urticaria
CISATRACURIUM,C0002994,Wheezing
CISATRACURIUM,C0002994,Muscular weakness
CISATRACURIUM,C0002994,Anaphylactoid reaction
CISATRACURIUM,C0002994,Anaphylactic shock
CISATRACURIUM,C0002994,Mean arterial pressure
CISATRACURIUM,C0002994,Bradycardia
CISATRACURIUM,C0002994,Hypoxemia
CISATRACURIUM,C0002994,Hypoxia
CISATRACURIUM,C0002994,Generalised erythema
CISATRACURIUM,C0002994,Generalized flushing
CISATRACURIUM,C0002994,Neuromuscular block prolonged
NICORANDIL,C0000737,Abdominal pain
NICORANDIL,C0000737,Gastrointestinal pain
NICORANDIL,C0000737,Abscess
NICORANDIL,C0000737,Angina pectoris
NICORANDIL,C0000737,Angioedema
NICORANDIL,C0000737,Anorexia
NICORANDIL,C0000737,Decreased appetite
NICORANDIL,C0000737,Arrhythmia
NICORANDIL,C0000737,Asthenia
NICORANDIL,C0000737,Back pain
NICORANDIL,C0000737,Bronchitis
NICORANDIL,C0000737,Neck pain
NICORANDIL,C0000737,Chest pain
NICORANDIL,C0000737,Cholestasis
NICORANDIL,C0000737,Infection
NICORANDIL,C0000737,Conjunctivitis
NICORANDIL,C0000737,Connective tissue disorder
NICORANDIL,C0000737,Constipation
NICORANDIL,C0000737,Ulcerative keratitis
NICORANDIL,C0000737,Diarrhoea
NICORANDIL,C0000737,Diplopia
NICORANDIL,C0000737,Dizziness
NICORANDIL,C0000737,Dyspepsia
NICORANDIL,C0000737,Dyspnoea
NICORANDIL,C0000737,Oedema
NICORANDIL,C0000737,Epistaxis
NICORANDIL,C0000737,Rash
NICORANDIL,C0000737,Dermatitis
NICORANDIL,C0000737,Eye disorder
NICORANDIL,C0000737,Body temperature increased
NICORANDIL,C0000737,Anal fissure
NICORANDIL,C0000737,Flushing
NICORANDIL,C0000737,Foot and mouth disease
NICORANDIL,C0000737,Gastrointestinal disorder
NICORANDIL,C0000737,Headache
NICORANDIL,C0000737,Hepatitis
NICORANDIL,C0000737,Hypertension
NICORANDIL,C0000737,Hypotension
NICORANDIL,C0000737,Orthostatic hypotension
NICORANDIL,C0000737,Jaundice
NICORANDIL,C0000737,Leg pain
NICORANDIL,C0000737,Pain in extremity
NICORANDIL,C0000737,Lethargy
NICORANDIL,C0000737,Liver disorder
NICORANDIL,C0000737,Hepatocellular injury
NICORANDIL,C0000737,Foetor hepaticus
NICORANDIL,C0000737,Metabolic disorder
NICORANDIL,C0000737,Myocardial infarction
NICORANDIL,C0000737,Acute coronary syndrome
NICORANDIL,C0000737,Nausea
NICORANDIL,C0000737,Nervousness
NICORANDIL,C0000737,Tension
NICORANDIL,C0000737,Pain
NICORANDIL,C0000737,Palpitations
NICORANDIL,C0000737,Paraesthesia
NICORANDIL,C0000737,Pruritus
NICORANDIL,C0000737,Stomatitis
NICORANDIL,C0000737,Sweating
NICORANDIL,C0000737,Hyperhidrosis
NICORANDIL,C0000737,Syncope
NICORANDIL,C0000737,Loss of consciousness
NICORANDIL,C0000737,Shock
NICORANDIL,C0000737,Tachycardia
NICORANDIL,C0000737,Thrombocytopenia
NICORANDIL,C0000737,Tinnitus
NICORANDIL,C0000737,Ulcer
NICORANDIL,C0000737,Vasodilation
NICORANDIL,C0000737,Vasodilation procedure
NICORANDIL,C0000737,Vertigo
NICORANDIL,C0000737,Vestibular disorder
NICORANDIL,C0000737,Vomiting
NICORANDIL,C0000737,Peripheral vascular disorder
NICORANDIL,C0000737,Oedema peripheral
NICORANDIL,C0000737,Mouth ulceration
NICORANDIL,C0000737,Genital ulceration
NICORANDIL,C0000737,Conjunctival ulcer
NICORANDIL,C0000737,Small intestine ulcer
NICORANDIL,C0000737,Unspecified disorder of skin and subcutaneous tissue
NICORANDIL,C0000737,Skin disorder
NICORANDIL,C0000737,Malaise
NICORANDIL,C0000737,Discomfort
NICORANDIL,C0000737,Feeling abnormal
NICORANDIL,C0000737,Ill-defined disorder
NICORANDIL,C0000737,Myalgia
NICORANDIL,C0000737,Musculoskeletal discomfort
NICORANDIL,C0000737,Tongue ulceration
NICORANDIL,C0000737,Large intestinal ulcer
NICORANDIL,C0000737,Face oedema
NICORANDIL,C0000737,Cough increased
NICORANDIL,C0000737,Cough
NICORANDIL,C0000737,Blood and lymphatic system disorders
NICORANDIL,C0000737,Sleep disorder
NICORANDIL,C0000737,Insomnia
NICORANDIL,C0000737,Somnolence
NAFTIFINE,C0001824,Agranulocytosis
NAFTIFINE,C0001824,Blister
NAFTIFINE,C0001824,Dermatitis bullous
NAFTIFINE,C0001824,Dizziness
NAFTIFINE,C0001824,Rash
NAFTIFINE,C0001824,Dermatitis
NAFTIFINE,C0001824,Headache
NAFTIFINE,C0001824,Inflammation
NAFTIFINE,C0001824,Leukopenia
NAFTIFINE,C0001824,Pain
NAFTIFINE,C0001824,Pruritus
NAFTIFINE,C0001824,Swelling
NAFTIFINE,C0001824,Erythema
NAFTIFINE,C0001824,Burning sensation
NAFTIFINE,C0001824,Scab
NAFTIFINE,C0001824,Skin tenderness
NAFTIFINE,C0001824,Pain of skin
NAFTIFINE,C0001824,Redness
NAFTIFINE,C0001824,Stinging
GOSERELIN,C0000737,Abdominal pain
GOSERELIN,C0000737,Gastrointestinal pain
GOSERELIN,C0000737,Alopecia
GOSERELIN,C0000737,Amblyopia
GOSERELIN,C0000737,Amenorrhoea
GOSERELIN,C0000737,Anaphylactic shock
GOSERELIN,C0000737,Anaemia
GOSERELIN,C0000737,Angina pectoris
GOSERELIN,C0000737,Anorexia
GOSERELIN,C0000737,Decreased appetite
GOSERELIN,C0000737,Anxiety
GOSERELIN,C0000737,Arrhythmia
GOSERELIN,C0000737,Arthralgia
GOSERELIN,C0000737,Musculoskeletal discomfort
